Unit_ID,Candidate_Number,Candidate_Name,Score
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M6_U6,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M7_U7,1,นายวันนิวัติ สมบูรณ์,72
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M7_U7,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M7_U7,3,นายนิวัตร สระพรม,16
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M7_U7,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M7_U7,5,นายพชรกร อรรณนพพร,191
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M7_U7,6,นายประยูร เทียมทะนง,2
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M8_U8,1,นายวันนิวัติ สมบูรณ์,76
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M8_U8,2,ร.ต.ท.สงวน คมขาว,4
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M8_U8,3,นายนิวัตร สระพรม,14
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M8_U8,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M8_U8,5,นายพชรกร อรรณนพพร,108
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M8_U8,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M9_U9,1,นายวันนิวัติ สมบูรณ์,60
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M9_U9,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M9_U9,3,นายนิวัตร สระพรม,16
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M9_U9,4,นายวิระศักดิ์ สายทอง,2
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M9_U9,5,นายพชรกร อรรณนพพร,80
KK10_CONST_หนองสองห้อง_ดอนดั่ง_M9_U9,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M10_U10,1,นายวันนิวัติ สมบูรณ์,41
KK10_CONST_หนองสองห้อง_ดอนดู่_M10_U10,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_ดอนดู่_M10_U10,3,นายนิวัตร สระพรม,7
KK10_CONST_หนองสองห้อง_ดอนดู่_M10_U10,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M10_U10,5,นายพชรกร อรรณนพพร,62
KK10_CONST_หนองสองห้อง_ดอนดู่_M10_U10,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M11_U11,1,นายวันนิวัติ สมบูรณ์,54
KK10_CONST_หนองสองห้อง_ดอนดู่_M11_U11,2,ร.ต.ท.สงวน คมขาว,4
KK10_CONST_หนองสองห้อง_ดอนดู่_M11_U11,3,นายนิวัตร สระพรม,6
KK10_CONST_หนองสองห้อง_ดอนดู่_M11_U11,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M11_U11,5,นายพชรกร อรรณนพพร,71
KK10_CONST_หนองสองห้อง_ดอนดู่_M11_U11,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M12_U12,1,นายวันนิวัติ สมบูรณ์,61
KK10_CONST_หนองสองห้อง_ดอนดู่_M12_U12,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M12_U12,3,นายนิวัตร สระพรม,25
KK10_CONST_หนองสองห้อง_ดอนดู่_M12_U12,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M12_U12,5,นายพชรกร อรรณนพพร,161
KK10_CONST_หนองสองห้อง_ดอนดู่_M12_U12,6,นายประยูร เทียมทะนง,2
KK10_CONST_หนองสองห้อง_ดอนดู่_M1_U1,1,นายวันนิวัติ สมบูรณ์,157
KK10_CONST_หนองสองห้อง_ดอนดู่_M1_U1,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M1_U1,3,นายนิวัตร สระพรม,27
KK10_CONST_หนองสองห้อง_ดอนดู่_M1_U1,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M1_U1,5,นายพชรกร อรรณนพพร,239
KK10_CONST_หนองสองห้อง_ดอนดู่_M1_U1,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M2_U2,1,นายวันนิวัติ สมบูรณ์,225
KK10_CONST_หนองสองห้อง_ดอนดู่_M2_U2,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_ดอนดู่_M2_U2,3,นายนิวัตร สระพรม,41
KK10_CONST_หนองสองห้อง_ดอนดู่_M2_U2,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M2_U2,5,นายพชรกร อรรณนพพร,179
KK10_CONST_หนองสองห้อง_ดอนดู่_M2_U2,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M3_U3,1,นายวันนิวัติ สมบูรณ์,99
KK10_CONST_หนองสองห้อง_ดอนดู่_M3_U3,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M3_U3,3,นายนิวัตร สระพรม,24
KK10_CONST_หนองสองห้อง_ดอนดู่_M3_U3,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M3_U3,5,นายพชรกร อรรณนพพร,216
KK10_CONST_หนองสองห้อง_ดอนดู่_M3_U3,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M4_U4,1,นายวันนิวัติ สมบูรณ์,163
KK10_CONST_หนองสองห้อง_ดอนดู่_M4_U4,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_ดอนดู่_M4_U4,3,นายนิวัตร สระพรม,31
KK10_CONST_หนองสองห้อง_ดอนดู่_M4_U4,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M4_U4,5,นายพชรกร อรรณนพพร,175
KK10_CONST_หนองสองห้อง_ดอนดู่_M4_U4,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M5_U5,1,นายวันนิวัติ สมบูรณ์,51
KK10_CONST_หนองสองห้อง_ดอนดู่_M5_U5,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_ดอนดู่_M5_U5,3,นายนิวัตร สระพรม,27
KK10_CONST_หนองสองห้อง_ดอนดู่_M5_U5,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M5_U5,5,นายพชรกร อรรณนพพร,168
KK10_CONST_หนองสองห้อง_ดอนดู่_M5_U5,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M6_U6,1,นายวันนิวัติ สมบูรณ์,107
KK10_CONST_หนองสองห้อง_ดอนดู่_M6_U6,2,ร.ต.ท.สงวน คมขาว,7
KK10_CONST_หนองสองห้อง_ดอนดู่_M6_U6,3,นายนิวัตร สระพรม,24
KK10_CONST_หนองสองห้อง_ดอนดู่_M6_U6,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M6_U6,5,นายพชรกร อรรณนพพร,279
KK10_CONST_หนองสองห้อง_ดอนดู่_M6_U6,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M7_U7,1,นายวันนิวัติ สมบูรณ์,106
KK10_CONST_หนองสองห้อง_ดอนดู่_M7_U7,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M7_U7,3,นายนิวัตร สระพรม,11
KK10_CONST_หนองสองห้อง_ดอนดู่_M7_U7,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M7_U7,5,นายพชรกร อรรณนพพร,84
KK10_CONST_หนองสองห้อง_ดอนดู่_M7_U7,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M8_U8,1,นายวันนิวัติ สมบูรณ์,124
KK10_CONST_หนองสองห้อง_ดอนดู่_M8_U8,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M8_U8,3,นายนิวัตร สระพรม,23
KK10_CONST_หนองสองห้อง_ดอนดู่_M8_U8,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M8_U8,5,นายพชรกร อรรณนพพร,185
KK10_CONST_หนองสองห้อง_ดอนดู่_M8_U8,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ดอนดู่_M9_U9,1,นายวันนิวัติ สมบูรณ์,113
KK10_CONST_หนองสองห้อง_ดอนดู่_M9_U9,2,ร.ต.ท.สงวน คมขาว,4
KK10_CONST_หนองสองห้อง_ดอนดู่_M9_U9,3,นายนิวัตร สระพรม,20
KK10_CONST_หนองสองห้อง_ดอนดู่_M9_U9,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_ดอนดู่_M9_U9,5,นายพชรกร อรรณนพพร,187
KK10_CONST_หนองสองห้อง_ดอนดู่_M9_U9,6,นายประยูร เทียมทะนง,2
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M10_U10,1,นายวันนิวัติ สมบูรณ์,51
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M10_U10,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M10_U10,3,นายนิวัตร สระพรม,6
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M10_U10,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M10_U10,5,นายพชรกร อรรณนพพร,50
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M10_U10,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M1_U1,1,นายวันนิวัติ สมบูรณ์,164
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M1_U1,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M1_U1,3,นายนิวัตร สระพรม,30
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M1_U1,4,นายวิระศักดิ์ สายทอง,4
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M1_U1,5,นายพชรกร อรรณนพพร,192
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M1_U1,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M2_U2,1,นายวันนิวัติ สมบูรณ์,110
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M2_U2,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M2_U2,3,นายนิวัตร สระพรม,4
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M2_U2,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M2_U2,5,นายพชรกร อรรณนพพร,88
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M2_U2,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M3_U3,1,นายวันนิวัติ สมบูรณ์,146
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M3_U3,2,ร.ต.ท.สงวน คมขาว,4
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M3_U3,3,นายนิวัตร สระพรม,26
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M3_U3,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M3_U3,5,นายพชรกร อรรณนพพร,229
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M3_U3,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M4_U4,1,นายวันนิวัติ สมบูรณ์,82
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M4_U4,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M4_U4,3,นายนิวัตร สระพรม,6
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M4_U4,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M4_U4,5,นายพชรกร อรรณนพพร,37
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M4_U4,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M5_U5,1,นายวันนิวัติ สมบูรณ์,136
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M5_U5,2,ร.ต.ท.สงวน คมขาว,4
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M5_U5,3,นายนิวัตร สระพรม,51
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M5_U5,4,นายวิระศักดิ์ สายทอง,4
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M5_U5,5,นายพชรกร อรรณนพพร,309
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M5_U5,6,นายประยูร เทียมทะนง,3
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M6_U6,1,นายวันนิวัติ สมบูรณ์,151
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M6_U6,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M6_U6,3,นายนิวัตร สระพรม,15
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M6_U6,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M6_U6,5,นายพชรกร อรรณนพพร,110
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M6_U6,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M7_U7,1,นายวันนิวัติ สมบูรณ์,113
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M7_U7,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M7_U7,3,นายนิวัตร สระพรม,11
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M7_U7,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M7_U7,5,นายพชรกร อรรณนพพร,116
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M7_U7,6,นายประยูร เทียมทะนง,2
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M8_U8,1,นายวันนิวัติ สมบูรณ์,141
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M8_U8,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M8_U8,3,นายนิวัตร สระพรม,27
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M8_U8,4,นายวิระศักดิ์ สายทอง,3
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M8_U8,5,นายพชรกร อรรณนพพร,195
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M8_U8,6,นายประยูร เทียมทะนง,3
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M9_U9,1,นายวันนิวัติ สมบูรณ์,59
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M9_U9,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M9_U9,3,นายนิวัตร สระพรม,11
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M9_U9,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M9_U9,5,นายพชรกร อรรณนพพร,63
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M9_U9,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_วังหิน_M1_U1,1,นายวันนิวัติ สมบูรณ์,110
KK10_CONST_หนองสองห้อง_วังหิน_M1_U1,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_วังหิน_M1_U1,3,นายนิวัตร สระพรม,14
KK10_CONST_หนองสองห้อง_วังหิน_M1_U1,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_วังหิน_M1_U1,5,นายพชรกร อรรณนพพร,154
KK10_CONST_หนองสองห้อง_วังหิน_M1_U1,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_วังหิน_M2_U2,1,นายวันนิวัติ สมบูรณ์,119
KK10_CONST_หนองสองห้อง_วังหิน_M2_U2,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_วังหิน_M2_U2,3,นายนิวัตร สระพรม,29
KK10_CONST_หนองสองห้อง_วังหิน_M2_U2,4,นายวิระศักดิ์ สายทอง,4
KK10_CONST_หนองสองห้อง_วังหิน_M2_U2,5,นายพชรกร อรรณนพพร,184
KK10_CONST_หนองสองห้อง_วังหิน_M2_U2,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_วังหิน_M3_U3,1,นายวันนิวัติ สมบูรณ์,184
KK10_CONST_หนองสองห้อง_วังหิน_M3_U3,2,ร.ต.ท.สงวน คมขาว,6
KK10_CONST_หนองสองห้อง_วังหิน_M3_U3,3,นายนิวัตร สระพรม,40
KK10_CONST_หนองสองห้อง_วังหิน_M3_U3,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_วังหิน_M3_U3,5,นายพชรกร อรรณนพพร,164
KK10_CONST_หนองสองห้อง_วังหิน_M3_U3,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_วังหิน_M4_U4,1,นายวันนิวัติ สมบูรณ์,143
KK10_CONST_หนองสองห้อง_วังหิน_M4_U4,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_วังหิน_M4_U4,3,นายนิวัตร สระพรม,11
KK10_CONST_หนองสองห้อง_วังหิน_M4_U4,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_วังหิน_M4_U4,5,นายพชรกร อรรณนพพร,62
KK10_CONST_หนองสองห้อง_วังหิน_M4_U4,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_วังหิน_M5_U5,1,นายวันนิวัติ สมบูรณ์,109
KK10_CONST_หนองสองห้อง_วังหิน_M5_U5,2,ร.ต.ท.สงวน คมขาว,6
KK10_CONST_หนองสองห้อง_วังหิน_M5_U5,3,นายนิวัตร สระพรม,28
KK10_CONST_หนองสองห้อง_วังหิน_M5_U5,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_วังหิน_M5_U5,5,นายพชรกร อรรณนพพร,117
KK10_CONST_หนองสองห้อง_วังหิน_M5_U5,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_วังหิน_M6_U6,1,นายวันนิวัติ สมบูรณ์,197
KK10_CONST_หนองสองห้อง_วังหิน_M6_U6,2,ร.ต.ท.สงวน คมขาว,7
KK10_CONST_หนองสองห้อง_วังหิน_M6_U6,3,นายนิวัตร สระพรม,26
KK10_CONST_หนองสองห้อง_วังหิน_M6_U6,4,นายวิระศักดิ์ สายทอง,2
KK10_CONST_หนองสองห้อง_วังหิน_M6_U6,5,นายพชรกร อรรณนพพร,191
KK10_CONST_หนองสองห้อง_วังหิน_M6_U6,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_วังหิน_M7_U7,1,นายวันนิวัติ สมบูรณ์,106
KK10_CONST_หนองสองห้อง_วังหิน_M7_U7,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_วังหิน_M7_U7,3,นายนิวัตร สระพรม,28
KK10_CONST_หนองสองห้อง_วังหิน_M7_U7,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_วังหิน_M7_U7,5,นายพชรกร อรรณนพพร,159
KK10_CONST_หนองสองห้อง_วังหิน_M7_U7,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_วังหิน_M9_U8,1,นายวันนิวัติ สมบูรณ์,92
KK10_CONST_หนองสองห้อง_วังหิน_M9_U8,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_วังหิน_M9_U8,3,นายนิวัตร สระพรม,10
KK10_CONST_หนองสองห้อง_วังหิน_M9_U8,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_วังหิน_M9_U8,5,นายพชรกร อรรณนพพร,58
KK10_CONST_หนองสองห้อง_วังหิน_M9_U8,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_สำโรง_M1_U1,1,นายวันนิวัติ สมบูรณ์,184
KK10_CONST_หนองสองห้อง_สำโรง_M1_U1,2,ร.ต.ท.สงวน คมขาว,5
KK10_CONST_หนองสองห้อง_สำโรง_M1_U1,3,นายนิวัตร สระพรม,23
KK10_CONST_หนองสองห้อง_สำโรง_M1_U1,4,นายวิระศักดิ์ สายทอง,3
KK10_CONST_หนองสองห้อง_สำโรง_M1_U1,5,นายพชรกร อรรณนพพร,139
KK10_CONST_หนองสองห้อง_สำโรง_M1_U1,6,นายประยูร เทียมทะนง,2
KK10_CONST_หนองสองห้อง_สำโรง_M2_U2,1,นายวันนิวัติ สมบูรณ์,116
KK10_CONST_หนองสองห้อง_สำโรง_M2_U2,2,ร.ต.ท.สงวน คมขาว,5
KK10_CONST_หนองสองห้อง_สำโรง_M2_U2,3,นายนิวัตร สระพรม,15
KK10_CONST_หนองสองห้อง_สำโรง_M2_U2,4,นายวิระศักดิ์ สายทอง,2
KK10_CONST_หนองสองห้อง_สำโรง_M2_U2,5,นายพชรกร อรรณนพพร,149
KK10_CONST_หนองสองห้อง_สำโรง_M2_U2,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_สำโรง_M3_U3,1,นายวันนิวัติ สมบูรณ์,111
KK10_CONST_หนองสองห้อง_สำโรง_M3_U3,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_สำโรง_M3_U3,3,นายนิวัตร สระพรม,28
KK10_CONST_หนองสองห้อง_สำโรง_M3_U3,4,นายวิระศักดิ์ สายทอง,3
KK10_CONST_หนองสองห้อง_สำโรง_M3_U3,5,นายพชรกร อรรณนพพร,140
KK10_CONST_หนองสองห้อง_สำโรง_M3_U3,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_สำโรง_M4_U4,1,นายวันนิวัติ สมบูรณ์,87
KK10_CONST_หนองสองห้อง_สำโรง_M4_U4,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_สำโรง_M4_U4,3,นายนิวัตร สระพรม,10
KK10_CONST_หนองสองห้อง_สำโรง_M4_U4,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_สำโรง_M4_U4,5,นายพชรกร อรรณนพพร,55
KK10_CONST_หนองสองห้อง_สำโรง_M4_U4,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_สำโรง_M5_U5,1,นายวันนิวัติ สมบูรณ์,112
KK10_CONST_หนองสองห้อง_สำโรง_M5_U5,2,ร.ต.ท.สงวน คมขาว,4
KK10_CONST_หนองสองห้อง_สำโรง_M5_U5,3,นายนิวัตร สระพรม,23
KK10_CONST_หนองสองห้อง_สำโรง_M5_U5,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_สำโรง_M5_U5,5,นายพชรกร อรรณนพพร,104
KK10_CONST_หนองสองห้อง_สำโรง_M5_U5,6,นายประยูร เทียมทะนง,2
KK10_CONST_หนองสองห้อง_สำโรง_M6_U6,1,นายวันนิวัติ สมบูรณ์,113
KK10_CONST_หนองสองห้อง_สำโรง_M6_U6,2,ร.ต.ท.สงวน คมขาว,4
KK10_CONST_หนองสองห้อง_สำโรง_M6_U6,3,นายนิวัตร สระพรม,20
KK10_CONST_หนองสองห้อง_สำโรง_M6_U6,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_สำโรง_M6_U6,5,นายพชรกร อรรณนพพร,193
KK10_CONST_หนองสองห้อง_สำโรง_M6_U6,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_สำโรง_M7_U7,1,นายวันนิวัติ สมบูรณ์,153
KK10_CONST_หนองสองห้อง_สำโรง_M7_U7,2,ร.ต.ท.สงวน คมขาว,5
KK10_CONST_หนองสองห้อง_สำโรง_M7_U7,3,นายนิวัตร สระพรม,43
KK10_CONST_หนองสองห้อง_สำโรง_M7_U7,4,นายวิระศักดิ์ สายทอง,2
KK10_CONST_หนองสองห้อง_สำโรง_M7_U7,5,นายพชรกร อรรณนพพร,117
KK10_CONST_หนองสองห้อง_สำโรง_M7_U7,6,นายประยูร เทียมทะนง,2
KK10_CONST_หนองสองห้อง_สำโรง_M8_U8,1,นายวันนิวัติ สมบูรณ์,188
KK10_CONST_หนองสองห้อง_สำโรง_M8_U8,2,ร.ต.ท.สงวน คมขาว,9
KK10_CONST_หนองสองห้อง_สำโรง_M8_U8,3,นายนิวัตร สระพรม,49
KK10_CONST_หนองสองห้อง_สำโรง_M8_U8,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_สำโรง_M8_U8,5,นายพชรกร อรรณนพพร,126
KK10_CONST_หนองสองห้อง_สำโรง_M8_U8,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_สำโรง_M9_U9,1,นายวันนิวัติ สมบูรณ์,105
KK10_CONST_หนองสองห้อง_สำโรง_M9_U9,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_สำโรง_M9_U9,3,นายนิวัตร สระพรม,17
KK10_CONST_หนองสองห้อง_สำโรง_M9_U9,4,นายวิระศักดิ์ สายทอง,2
KK10_CONST_หนองสองห้อง_สำโรง_M9_U9,5,นายพชรกร อรรณนพพร,94
KK10_CONST_หนองสองห้อง_สำโรง_M9_U9,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M7_U10,1,นายวันนิวัติ สมบูรณ์,67
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M7_U10,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M7_U10,3,นายนิวัตร สระพรม,17
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M7_U10,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M7_U10,5,นายพชรกร อรรณนพพร,88
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M7_U10,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M8_U11,1,นายวันนิวัติ สมบูรณ์,128
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M8_U11,2,ร.ต.ท.สงวน คมขาว,4
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M8_U11,3,นายนิวัตร สระพรม,33
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M8_U11,4,นายวิระศักดิ์ สายทอง,2
