Unit_ID,Party_Number,Party_Name,Score
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,37,พรรคภูมิใจไทย,75.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,38,พรรคพลังธรรมใหม่,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,42,พรรคกล้าธรรม,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,43,พรรคพลังประชารัฐ,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,45,พรรคเป็นธรรม,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,46,พรรคประชาชน,60.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,1,พรรคไทยทรัพย์ทวี,5.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,2,พรรคเพื่อชาติไทย,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,3,พรรคใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,4,พรรคมิติใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,5,พรรครวมใจไทย,10.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,6,พรรครวมไทยสร้างชาติ,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,7,พรรคพลวัต,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,8,พรรคประชาธิปไตยใหม่,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,9,พรรคเพื่อไทย,152.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,10,พรรคทางเลือกใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,11,พรรคเศรษฐกิจ,11.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,12,พรรคเสรีรวมไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,13,พรรครวมพลังประชาชน,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,14,พรรคท้องที่ไทย,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,17,พรรคไทยชนะ,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,27,พรรคประชาธิปัตย์,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,31,พรรคประชากรไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,35,พรรครักชาติ,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,36,พรรคไทยพร้อม,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,37,พรรคภูมิใจไทย,62.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,38,พรรคพลังธรรมใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,42,พรรคกล้าธรรม,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,46,พรรคประชาชน,15.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,48,พรรคไทยสร้างไทย,5.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,49,พรรคไทยก้าวใหม่,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,51,พรรคพร้อม,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,57,พรรคพลังไทยรักชาติ,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,1,พรรคไทยทรัพย์ทวี,11.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,2,พรรคเพื่อชาติไทย,4.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,3,พรรคใหม่,5.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,5,พรรครวมใจไทย,29.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,6,พรรครวมไทยสร้างชาติ,10.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,7,พรรคพลวัต,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,8,พรรคประชาธิปไตยใหม่,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,9,พรรคเพื่อไทย,153.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,11,พรรคเศรษฐกิจ,13.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,13,พรรครวมพลังประชาชน,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,19,พรรคสังคมประชาธิปไตยไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,20,พรรคฟิวชัน,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,22,พรรคก้าวอิสระ,0.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,25,พรรคเพื่อชีวิตใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,27,พรรคประชาธิปัตย์,8.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,31,พรรคประชากรไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,34,พรรคสร้างอนาคตไทย,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,35,พรรครักชาติ,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,36,พรรคไทยพร้อม,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,37,พรรคภูมิใจไทย,111.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,38,พรรคพลังธรรมใหม่,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,41,พรรคแผ่นดินธรรม,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,43,พรรคพลังประชารัฐ,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,46,พรรคประชาชน,44.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,48,พรรคไทยสร้างไทย,3.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,1,พรรคไทยทรัพย์ทวี,3.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,2,พรรคเพื่อชาติไทย,4.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,5,พรรครวมใจไทย,10.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,6,พรรครวมไทยสร้างชาติ,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,7,พรรคพลวัต,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,8,พรรคประชาธิปไตยใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,9,พรรคเพื่อไทย,72.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,11,พรรคเศรษฐกิจ,6.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,27,พรรคประชาธิปัตย์,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,29,พรรคไทยภักดี,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,37,พรรคภูมิใจไทย,17.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,38,พรรคพลังธรรมใหม่,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,44,พรรคโอกาสใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,46,พรรคประชาชน,23.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,57,พรรคพลังไทยรักชาติ,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,1,พรรคไทยทรัพย์ทวี,10.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,2,พรรคเพื่อชาติไทย,3.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,3,พรรคใหม่,3.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,5,พรรครวมใจไทย,10.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,6,พรรครวมไทยสร้างชาติ,4.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,8,พรรคประชาธิปไตยใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,9,พรรคเพื่อไทย,101.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,10,พรรคทางเลือกใหม่,3.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,11,พรรคเศรษฐกิจ,5.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,13,พรรครวมพลังประชาชน,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,27,พรรคประชาธิปัตย์,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,28,พรรคไทยก้าวหน้า,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,30,พรรคแรงงานสร้างชาติ,4.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,32,พรรคครูไทยเพื่อประชาชน,3.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,37,พรรคภูมิใจไทย,26.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,38,พรรคพลังธรรมใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,39,พรรคกรีน,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,40,พรรคไทยธรรม,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,45,พรรคเป็นธรรม,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,46,พรรคประชาชน,30.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,49,พรรคไทยก้าวใหม่,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,1,พรรคไทยทรัพย์ทวี,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,2,พรรคเพื่อชาติไทย,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,3,พรรคใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,4,พรรคมิติใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,5,พรรครวมใจไทย,5.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,9,พรรคเพื่อไทย,83.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,11,พรรคเศรษฐกิจ,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,27,พรรคประชาธิปัตย์,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,29,พรรคไทยภักดี,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,31,พรรคประชากรไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,34,พรรคสร้างอนาคตไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,37,พรรคภูมิใจไทย,24.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,38,พรรคพลังธรรมใหม่,4.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,46,พรรคประชาชน,23.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,48,พรรคไทยสร้างไทย,3.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,49,พรรคไทยก้าวใหม่,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,1,พรรคไทยทรัพย์ทวี,5.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,2,พรรคเพื่อชาติไทย,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,3,พรรคใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,5,พรรครวมใจไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,6,พรรครวมไทยสร้างชาติ,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,8,พรรคประชาธิปไตยใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,9,พรรคเพื่อไทย,186.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,11,พรรคเศรษฐกิจ,3.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,12,พรรคเสรีรวมไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,19,พรรคสังคมประชาธิปไตยไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,26,พรรคคลองไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,27,พรรคประชาธิปัตย์,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,29,พรรคไทยภักดี,2.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,32,พรรคครูไทยเพื่อประชาชน,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,36,พรรคไทยพร้อม,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,37,พรรคภูมิใจไทย,14.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,38,พรรคพลังธรรมใหม่,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,42,พรรคกล้าธรรม,0.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,43,พรรคพลังประชารัฐ,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,46,พรรคประชาชน,45.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,47,พรรคประชาไทย,1.0
KK10_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,48,พรรคไทยสร้างไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,1,พรรคไทยทรัพย์ทวี,11.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,2,พรรคเพื่อชาติไทย,5.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,3,พรรคใหม่,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,4,พรรคมิติใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,5,พรรครวมใจไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,8,พรรคประชาธิปไตยใหม่,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,9,พรรคเพื่อไทย,148.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,11,พรรคเศรษฐกิจ,14.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,12,พรรคเสรีรวมไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,25,พรรคเพื่อชีวิตใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,31,พรรคประชากรไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,32,พรรคครูไทยเพื่อประชาชน,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,37,พรรคภูมิใจไทย,23.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,38,พรรคพลังธรรมใหม่,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,39,พรรคกรีน,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,42,พรรคกล้าธรรม,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M1_U1,46,พรรคประชาชน,35.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,11,พรรคเศรษฐกิจ,8.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,12,พรรคเสรีรวมไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,13,พรรครวมพลังประชาชน,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,20,พรรคฟิวชัน,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,27,พรรคประชาธิปัตย์,12.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,29,พรรคไทยภักดี,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,30,พรรคแรงงานสร้างชาติ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,32,พรรคครูไทยเพื่อประชาชน,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,34,พรรคสร้างอนาคตไทย,3.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,37,พรรคภูมิใจไทย,52.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,38,พรรคพลังธรรมใหม่,9.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,40,พรรคไทยธรรม,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,42,พรรคกล้าธรรม,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,46,พรรคประชาชน,58.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,47,พรรคประชาไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M2_U2,49,พรรคไทยก้าวใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,1,พรรคไทยทรัพย์ทวี,14.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,2,พรรคเพื่อชาติไทย,5.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,3,พรรคใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,4,พรรคมิติใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,5,พรรครวมใจไทย,8.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,6,พรรครวมไทยสร้างชาติ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,8,พรรคประชาธิปไตยใหม่,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,9,พรรคเพื่อไทย,102.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,10,พรรคทางเลือกใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,11,พรรคเศรษฐกิจ,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,27,พรรคประชาธิปัตย์,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,30,พรรคแรงงานสร้างชาติ,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,37,พรรคภูมิใจไทย,20.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,39,พรรคกรีน,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M3_U3,46,พรรคประชาชน,28.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,1,พรรคไทยทรัพย์ทวี,22.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,2,พรรคเพื่อชาติไทย,5.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,3,พรรคใหม่,3.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,5,พรรครวมใจไทย,8.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,6,พรรครวมไทยสร้างชาติ,4.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,8,พรรคประชาธิปไตยใหม่,6.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,9,พรรคเพื่อไทย,102.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,11,พรรคเศรษฐกิจ,14.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,12,พรรคเสรีรวมไทย,3.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,15,พรรคอนาคตไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,16,พรรคพลังเพื่อไทย,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,17,พรรคไทยชนะ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,27,พรรคประชาธิปัตย์,5.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,28,พรรคไทยก้าวหน้า,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,32,พรรคครูไทยเพื่อประชาชน,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,33,พรรคประชาชาติ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,35,พรรครักชาติ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,37,พรรคภูมิใจไทย,32.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,43,พรรคพลังประชารัฐ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,45,พรรคเป็นธรรม,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,46,พรรคประชาชน,58.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,48,พรรคไทยสร้างไทย,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,49,พรรคไทยก้าวใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M4_U4,57,พรรคพลังไทยรักชาติ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,1,พรรคไทยทรัพย์ทวี,18.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,2,พรรคเพื่อชาติไทย,5.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,3,พรรคใหม่,3.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,5,พรรครวมใจไทย,10.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,6,พรรครวมไทยสร้างชาติ,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,8,พรรคประชาธิปไตยใหม่,23.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,9,พรรคเพื่อไทย,107.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,10,พรรคทางเลือกใหม่,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,11,พรรคเศรษฐกิจ,12.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,12,พรรคเสรีรวมไทย,4.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,14,พรรคท้องที่ไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,16,พรรคพลังเพื่อไทย,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,18,พรรคพลังสังคมใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,19,พรรคสังคมประชาธิปไตยไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,24,พรรควิชชั่นใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,27,พรรคประชาธิปัตย์,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,29,พรรคไทยภักดี,3.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,30,พรรคแรงงานสร้างชาติ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,37,พรรคภูมิใจไทย,38.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,38,พรรคพลังธรรมใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,46,พรรคประชาชน,72.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,48,พรรคไทยสร้างไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M5_U5,57,พรรคพลังไทยรักชาติ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,1,พรรคไทยทรัพย์ทวี,7.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,2,พรรคเพื่อชาติไทย,6.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,3,พรรคใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,5,พรรครวมใจไทย,3.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,8,พรรคประชาธิปไตยใหม่,4.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,9,พรรคเพื่อไทย,132.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,11,พรรคเศรษฐกิจ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,12,พรรคเสรีรวมไทย,3.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,13,พรรครวมพลังประชาชน,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,15,พรรคอนาคตไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,16,พรรคพลังเพื่อไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,24,พรรควิชชั่นใหม่,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,30,พรรคแรงงานสร้างชาติ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,31,พรรคประชากรไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,35,พรรครักชาติ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,37,พรรคภูมิใจไทย,43.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,38,พรรคพลังธรรมใหม่,3.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,42,พรรคกล้าธรรม,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,43,พรรคพลังประชารัฐ,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,44,พรรคโอกาสใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,45,พรรคเป็นธรรม,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,46,พรรคประชาชน,54.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,47,พรรคประชาไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,48,พรรคไทยสร้างไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,49,พรรคไทยก้าวใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,50,พรรคอาสาสมัครประชาชนไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M6_U6,53,พรรคไทยพิทักษ์ธรรม,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M7_U7,1,พรรคไทยทรัพย์ทวี,8.0
KK10_โคกโพธิ์ไชย_นาแพง_M7_U7,2,พรรคเพื่อชาติไทย,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M7_U7,3,พรรคใหม่,1.0
KK10_โคกโพธิ์ไชย_นาแพง_M7_U7,5,พรรครวมใจไทย,6.0
KK10_โคกโพธิ์ไชย_นาแพง_M7_U7,6,พรรครวมไทยสร้างชาติ,5.0
KK10_โคกโพธิ์ไชย_นาแพง_M7_U7,8,พรรคประชาธิปไตยใหม่,2.0
KK10_โคกโพธิ์ไชย_นาแพง_M7_U7,9,พรรคเพื่อไทย,147.0
